age,income,credit_score,employment_type,loan_amount,loan_tenure,emi_to_income_ratio,past_default_history,default_status
42,266577.9041,999,Salaried,65451.38075,24,0.122756676,0,0
31,243953.4938,816,Salaried,26465.97485,36,0.036160817,0,0
52,319713.4815,696,Self-Employed,19953.05713,36,0.02080228,0,0
38,195772.117,601,Self-Employed,42198.89113,12,0.215537868,0,0
53,139412.4004,578,Self-Employed,36849.44899,60,0.052859397,0,0
69,209067.9679,690,Salaried,19728.33324,12,0.094357836,0,0
40,132444.632,854,Salaried,51514.77629,24,0.19445903,0,0
63,77255.4695,634,Salaried,3096.701691,36,0.01335923,0,0
37,143974.5768,800,Salaried,21306.26871,24,0.073986997,0,0
43,39881.69123,590,Self-Employed,11055.11006,12,0.277114243,0,0
68,66783.10996,700,Self-Employed,81361.63605,12,0.243615546,0,0
44,136487.5991,660,Salaried,5183.096176,48,0.009492878,1,0
58,36514.74893,734,Salaried,46529.189,36,0.424612924,0,0
31,214890.8894,633,Contract,65134.66329,36,0.101029607,1,0
53,69520.87163,703,Self-Employed,59169.63605,24,0.425479594,0,0
21,155506.8534,525,Salaried,26440.01833,12,0.170011659,0,0
43,128532.113,856,Salaried,19085.15714,24,0.074235827,1,0
61,201415.0183,826,Contract,17198.26843,12,0.085382133,0,0
57,57313.23776,999,Unemployed,173632.8411,48,0.151445374,0,0
33,80070.57177,651,Self-Employed,68710.33607,48,0.214498406,0,0
60,379946.0668,562,Salaried,155145.2174,36,0.027221463,1,1
56,174013.7247,645,Self-Employed,23812.58789,48,0.034208431,1,0
37,,618,Self-Employed,5835.301439,24,0.013686966,1,0
63,145451.5678,592,Salaried,50729.34737,60,0.069748526,0,0
41,126439.963,756,Salaried,19663.84124,48,0.038876109,0,0
27,117529.316,566,Salaried,35936.29429,48,0.076433325,0,0
19,109452.887,643,Salaried,27436.41972,60,0.050128257,0,0
62,106199.0163,337,Unemployed,75311.9405,24,0.354539214,1,1
26,55879.88326,850,Self-Employed,42221.17889,12,0.755408056,1,1
35,110706.2806,675,Self-Employed,24482.75828,12,0.221126612,0,0
59,59851.85853,689,Self-Employed,31555.65614,60,0.105424732,0,0
63,282411.4196,808,Self-Employed,136975.328,12,0.096999978,0,0
47,,582,Salaried,123074.6912,60,0.049627128,0,0
20,187699.9312,410,Contract,23606.5608,60,0.025151902,0,0
46,171117.403,530,Self-Employed,51762.91339,60,0.06049564,1,1
24,72069.3287,589,Salaried,38631.34547,60,0.107188217,0,0
42,234789.7679,657,Salaried,49000.78169,12,0.208690003,1,0
41,160229.2915,658,Salaried,52343.34633,36,0.108884433,1,0
60,149884.5881,689,Unemployed,23498.02507,36,0.052253858,1,0
23,196905.225,655,Self-Employed,20355.4154,48,0.025842604,1,0
32,146232.8579,613,Salaried,58482.86818,48,0.09997423,0,0
32,404936.5926,717,Salaried,26360.20709,60,0.013019039,0,0
57,175593.9906,707,Contract,21182.28466,12,0.12062393,0,0
44,,560,Salaried,39416.56746,36,0.022141728,0,0
38,169333.6699,683,Salaried,26497.36631,36,0.05215637,0,0
62,,534,Salaried,47475.97435,60,0.025810814,1,1
49,207276.8661,464,Self-Employed,13113.33086,60,0.012652229,0,0
49,144494.7908,819,Self-Employed,224917.8957,60,0.311290417,0,0
29,155716.6512,761,Self-Employed,44769.2147,12,0.287482197,0,0
61,70012.24744,551,Self-Employed,21340.76026,48,0.076190609,0,0
26,150187.8675,684,Salaried,5337.211211,24,0.01776703,0,0
37,138378.2579,736,Contract,15365.66149,48,0.027757845,0,0
66,280545.2113,455,Salaried,31491.69636,36,0.037415656,0,0
32,330745.0296,544,Self-Employed,33561.81298,12,0.101469689,0,0
30,110187.2796,651,Unemployed,75681.11889,48,0.171691501,0,0
63,302895.3848,727,Salaried,34982.25185,48,0.028872069,0,0
25,809279.7634,461,Self-Employed,26394.10819,12,0.032613835,0,0
38,130901.8597,851,Self-Employed,168100.4132,36,0.428017867,0,0
62,67295.58436,657,Contract,70808.26737,12,1.052010231,0,1
42,68416.70248,741,Salaried,27022.81019,48,0.098726153,1,0
52,,523,Contract,89273.46428,48,0.126675781,0,0
57,57118.40236,726,Contract,77885.94204,48,0.340825282,1,1
47,122872.0379,380,Salaried,19403.46109,24,0.078950291,0,0
48,152462.4825,486,Salaried,31343.7929,12,0.205567465,0,0
23,491954.8306,674,Contract,18542.2844,36,0.01256337,0,0
28,300061.9358,651,Salaried,3262.504677,24,0.005436168,0,0
59,291003.2716,614,Self-Employed,33464.15878,60,0.022998215,0,0
25,119749.6298,559,Salaried,29938.8816,60,0.049997452,1,1
25,246644.641,617,Salaried,53581.46414,48,0.054307745,0,0
56,85268.72572,725,Salaried,28361.43754,12,0.332565621,0,0
68,193745.4888,586,Self-Employed,143519.7309,12,0.740718368,1,1
29,236774.0408,435,Salaried,61708.05292,48,0.065151701,0,0
20,125137.4463,607,Unemployed,19613.86945,48,0.039180895,0,0
60,390362.6314,412,Salaried,76996.77489,60,0.039447632,1,1
62,279087.124,560,Salaried,28005.79402,36,0.033447847,1,0
33,319775.2455,571,Contract,19480.59458,60,0.012183472,0,0
58,91620.72278,672,Self-Employed,29002.42739,24,0.158253659,0,0
44,384580.6596,736,Salaried,55238.5889,48,0.035907204,0,0
33,238337.1958,602,Self-Employed,11840.20983,36,0.016558632,0,0
22,128304.5458,541,Salaried,21716.64012,36,0.056414237,0,0
57,399954.7305,571,Salaried,43964.26905,12,0.109919815,0,0
29,124680.5619,658,Salaried,53792.39216,60,0.086280034,0,0
20,85091.64229,750,Self-Employed,49736.43637,48,0.146105487,0,0
52,242646.3699,796,Salaried,27416.10208,24,0.056491153,0,0
62,236109.0506,772,Contract,35360.84333,24,0.074878634,1,0
20,101055.0285,712,Self-Employed,17216.53572,24,0.085173849,1,0
48,104184.2801,585,Contract,56497.3789,12,0.54222069,0,1
41,85598.39454,704,Self-Employed,39022.61677,48,0.113954085,0,0
58,299825.3861,727,Self-Employed,42425.64345,12,0.141495509,0,0
46,97579.0974,661,Contract,26565.23837,12,0.272209649,0,0
50,130757.7212,577,Self-Employed,21888.06735,12,0.167378711,0,0
55,421941.2714,622,Contract,24081.85329,48,0.014268081,0,0
68,84074.10914,690,Salaried,20222.64616,12,0.24049925,0,0
33,237051.3215,336,Self-Employed,124163.2999,12,0.523755844,1,1
50,339371.2942,600,Self-Employed,33841.13742,60,0.019942724,0,0
27,359027.6008,577,Salaried,55573.8531,24,0.077392373,0,0
47,184361.9749,760,Salaried,9068.024577,24,0.02459139,0,0
51,136218.7021,792,Salaried,32331.90181,36,0.079110659,0,0
52,273789.5485,654,Salaried,22862.13388,48,0.02087473,0,0
24,132759.7924,709,Contract,54981.81007,36,0.138035871,0,0
23,66884.78862,482,Salaried,95457.23754,60,0.285386607,0,1
32,129565.6724,526,Salaried,28816.58695,48,0.05559713,0,0
49,141930.2178,706,Self-Employed,10318.90007,24,0.036348946,0,0
19,154238.181,448,Salaried,59211.97643,60,0.076773947,1,1
49,189645.3897,715,Self-Employed,138337.9761,60,0.145881978,0,0
45,412763.4706,664,Salaried,217860.6836,60,0.105558929,1,0
38,99260.49977,580,Unemployed,21926.14892,60,0.044173661,0,0
34,194205.251,703,Contract,55653.47739,12,0.286552699,0,0
36,720757.2121,711,Salaried,35872.07008,60,0.00995383,0,0
31,139849.9893,605,Unemployed,18518.99207,24,0.066204521,1,0
66,,713,Contract,175365.8643,24,0.174212596,0,0
68,166504.738,635,Salaried,19123.96698,48,0.028711779,0,0
51,48558.94104,638,Contract,38814.86338,60,0.159827512,0,0
65,124011.1611,643,Salaried,42080.35388,24,0.169647159,1,0
37,59021.13572,518,Salaried,61404.72301,12,1.040173832,0,1
38,89698.55732,795,Self-Employed,29884.17966,24,0.166558879,0,0
65,317064.0263,642,Self-Employed,40685.29461,36,0.042771335,0,0
20,95714.40425,655,Salaried,36396.87858,36,0.126739252,0,0
31,151616.6531,701,Contract,94830.32066,60,0.125082323,0,0
38,244438.9593,564,Self-Employed,37322.83199,48,0.038170061,1,0
44,155485.3312,714,Salaried,30887.33579,24,0.099317897,0,0
24,120298.1447,596,Unemployed,23905.7861,12,0.198701333,0,0
59,77232.75286,527,Self-Employed,14167.80898,60,0.036682903,0,0
46,116385.945,639,Salaried,33711.59994,60,0.057924734,0,0
26,81405.02394,708,Contract,87656.45439,24,0.538317726,0,1
57,270419.1769,520,Salaried,83982.24246,12,0.31054941,0,0
32,302610.5036,601,Self-Employed,93661.572,12,0.309499693,0,0
61,46134.07578,576,Contract,78218.50476,24,0.84750982,0,1
45,36744.63798,738,Salaried,17622.91038,12,0.479448376,0,0
55,472681.6299,702,Contract,63875.52887,12,0.135130928,0,0
32,100115.2816,600,Contract,17616.0032,36,0.058645366,1,0
32,364326.61,688,Salaried,110909.1104,24,0.15220609,0,0
47,151345.2284,657,Contract,24127.99666,60,0.031882186,0,0
49,329926.3928,575,Self-Employed,27656.38349,36,0.027940957,1,0
57,125169.0184,638,Contract,49600.91702,60,0.079246706,1,1
29,108890.9879,504,Salaried,52396.85762,48,0.024056667,0,0
37,615579.8991,587,Salaried,67929.00707,60,0.022069493,1,1
44,173834.9547,735,Salaried,17696.32805,12,0.101792569,0,0
19,184990.171,591,Salaried,16370.7168,36,0.029496441,0,0
58,318169.5624,506,Salaried,59470.29717,36,0.062302266,0,0
39,119066.2054,628,Self-Employed,40009.81355,12,0.335996108,0,0
43,80294.22728,624,Salaried,22524.5421,24,0.140241566,0,0
57,304823.5538,734,Salaried,75666.95933,60,0.049644445,0,0
25,137633.5753,685,Self-Employed,10012.52857,60,0.014548275,0,0
53,219149.5654,746,Salaried,65062.30969,60,0.059373832,0,0
43,513793.458,760,Self-Employed,39250.16947,60,0.015278222,1,0
54,102380.8203,615,Contract,24215.62555,36,0.078832433,0,0
34,349366.9071,752,Salaried,46617.1766,48,0.033357177,0,0
24,165599.0618,571,Self-Employed,282940.7342,48,0.427116298,0,1
18,286288.1365,714,Self-Employed,65533.2487,12,0.228897022,0,0
44,35345.28498,634,Salaried,44443.89983,36,0.418998045,0,1
59,196528.2104,634,Salaried,83610.37012,36,0.141803671,0,0
43,270106.9984,763,Salaried,42860.5746,12,0.158672936,1,0
49,175528.7883,655,Salaried,20483.61829,24,0.058344327,0,0
31,144389.6096,513,Self-Employed,52923.85515,48,0.091626152,0,0
36,84024.37607,675,Salaried,112412.7728,60,0.267533604,0,0
26,53750.2902,706,Self-Employed,4507.067053,24,0.041916621,0,0
60,324989.1861,621,Salaried,42895.15649,60,0.026396923,0,0
61,109243.2659,867,Unemployed,56061.05018,24,0.256559946,0,0
18,212631.9226,864,Self-Employed,37888.34211,36,0.059392468,0,0
38,101657.9267,722,Self-Employed,12527.94282,60,0.024644343,1,0
37,570421.9557,726,Salaried,18692.88831,24,0.016384796,0,0
66,137517.3069,597,Salaried,72516.59474,12,0.527281031,0,1
50,36981.38871,547,Salaried,228279.6481,24,3.085411421,0,1
50,183977.9838,649,Salaried,8524.810149,60,0.009266602,1,0
35,99348.51838,734,Self-Employed,29029.33259,36,0.097387215,0,0
58,162316.8406,764,Salaried,18422.29339,24,0.056743747,1,0
34,116164.9654,679,Salaried,11418.56406,36,0.032761985,0,0
30,79553.34404,677,Contract,20823.63798,48,0.065429359,1,0
66,109847.9403,681,Salaried,15895.67908,12,0.144690403,0,0
60,297246.9678,645,Contract,20390.09352,36,0.022864568,0,0
66,106844.5726,633,Self-Employed,8894.063129,36,0.027744552,0,0
26,227269.2162,547,Salaried,2167.297903,60,0.001907151,0,0
63,,592,Self-Employed,60253.88736,60,0.03966991,0,0
18,93005.0403,596,Self-Employed,23405.8975,12,0.251630211,0,0
40,38290.08367,689,Salaried,21176.03166,60,0.110573784,0,0
57,152444.8636,633,Self-Employed,28191.46096,24,0.092457172,0,0
51,217027.6648,710,Self-Employed,84108.45409,36,0.129175243,1,0
53,259702.2603,875,Contract,23447.14878,60,0.018056112,0,0
67,224767.3107,752,Contract,17341.40696,24,0.038574295,0,0
62,509219.5478,642,Salaried,147078.5629,36,0.096274844,0,0
31,486159.2453,652,Self-Employed,45284.56896,12,0.093145305,0,0
38,264141.656,691,Self-Employed,68750.13921,48,0.065066428,1,0
60,163864.9479,732,Contract,15831.51362,60,0.019321221,1,0
60,220852.7648,999,Self-Employed,23566.30256,24,0.053350073,0,0
38,369044.747,609,Salaried,26635.05507,24,0.036085311,0,0
45,262986.8944,564,Salaried,52725.91002,36,0.066826529,1,1
49,308563.5687,676,Contract,43997.19209,24,0.07129079,1,0
47,148319.1595,493,Contract,132811.6291,60,0.179074484,0,1
57,198788.1543,650,Contract,64540.90795,12,0.324652203,1,0
29,34322.59634,525,Salaried,31898.32682,24,0.464521652,0,1
46,34390.62822,444,Salaried,65828.25155,60,0.382693154,0,1
18,140286.8863,596,Contract,284562.8831,24,1.014130941,0,1
43,108874.1702,665,Salaried,31019.05992,24,0.142438015,0,0
33,223147.5925,999,Salaried,7146.132482,36,0.010674173,1,0
35,129217.953,704,Salaried,23254.93622,60,0.03599001,0,0
50,424765.7749,687,Salaried,12564.2242,48,0.007394587,0,0
69,79566.50492,601,Self-Employed,23430.52668,60,0.058886572,0,0
67,447526.8025,790,Self-Employed,23219.02709,12,0.051881595,0,0
59,364331.7482,366,Contract,15336.76968,24,0.021047115,0,0
60,210633.8306,640,Salaried,98118.75051,48,0.116449908,1,1
40,173245.3442,769,Salaried,14474.50274,36,0.027847791,0,0
65,105416.3021,595,Unemployed,13204.01568,36,0.04174722,0,1
22,249922.0592,542,Salaried,61254.30329,36,0.081693952,0,0
38,136117.7233,784,Self-Employed,34565.59241,60,0.050783314,0,0
18,170363.2549,621,Salaried,43301.68903,60,0.05083096,0,0
48,295825.8815,613,Salaried,7934.064327,36,0.008939653,0,0
35,57999.04079,999,Salaried,49655.83923,60,0.171194444,0,0
38,160521.2897,762,Salaried,77775.23266,12,0.484480402,0,0
24,155749.5476,593,Self-Employed,40180.92532,36,0.085988114,1,1
18,278075.6534,455,Salaried,12233.7279,36,0.014664115,1,1
40,291675.8082,535,Salaried,36370.08262,12,0.124688388,0,0
44,190063.1386,566,Self-Employed,15715.13164,12,0.082678523,0,0
19,193808.52,747,Unemployed,80903.05165,60,0.083482442,0,0
51,161014.5583,681,Salaried,28701.73574,24,0.089121124,0,0
33,391067.8436,757,Salaried,6839.90375,12,0.017489788,0,0
57,212017.5137,845,Self-Employed,9309.17054,60,0.008781014,0,0
27,228310.0924,541,Salaried,30393.32209,48,0.033278998,0,0
37,101303.3463,694,Self-Employed,110809.5215,60,0.21874183,1,1
65,194653.8748,999,Self-Employed,34291.01067,48,0.044038292,0,0
54,452159.9673,611,Contract,18989.18576,48,0.010498874,0,0
42,141862.4132,592,Salaried,22702.50814,48,0.040004585,0,0
21,168550.5258,831,Self-Employed,16446.609,48,0.024392446,1,0
49,128400.7119,999,Self-Employed,46949.83158,12,0.365616697,0,0
62,603293.2288,838,Self-Employed,51815.97498,36,0.028628944,0,0
45,59919.47536,623,Salaried,50931.09854,36,0.283274068,0,0
57,371228.8034,444,Self-Employed,74754.43947,60,0.04027275,0,0
30,111998.6564,596,Salaried,10612.38454,12,0.094744419,0,0
22,29194.22141,693,Salaried,244718.822,60,0.335159853,0,1
34,242787.071,644,Contract,242356.6808,24,0.099817796,0,0
64,885246.8322,700,Self-Employed,230021.8935,24,0.129917876,0,0
24,265789.7856,612,Salaried,28154.51955,36,0.035307663,0,0
27,63284.21693,806,Salaried,16030.35724,36,0.084419775,1,0
44,203380.4576,804,Self-Employed,14743.27879,60,0.01449737,0,0
52,139102.2648,827,Salaried,66797.72445,48,0.120041112,0,0
40,293898.7865,610,Salaried,146202.0703,60,0.09948738,1,0
33,100748.8533,639,Self-Employed,11801.1294,12,0.117120181,0,0
69,115692.0335,559,Contract,66833.994,24,0.288814452,0,0
44,39158.4473,790,Salaried,175616.4686,36,1.494463988,0,1
32,33601.57366,663,Self-Employed,62463.626,24,0.929142891,0,1
23,529092.2452,671,Self-Employed,50577.75634,24,0.047795644,0,0
59,76720.45934,759,Salaried,35825.63991,12,0.466890286,0,0
56,,668,Self-Employed,545303.0627,24,0.37415588,0,0
41,178240.3884,617,Salaried,167823.3371,60,0.188298556,0,0
68,123968.5046,589,Self-Employed,65736.92319,48,0.13255496,1,1
40,109477.8683,845,Salaried,32671.60094,60,0.059679679,0,0
22,178899.7535,536,Contract,27428.80537,36,0.051103044,1,1
24,234078.9234,765,Contract,35125.60526,24,0.07502556,1,0
39,279278.4089,579,Self-Employed,179202.892,12,0.641636398,1,1
46,552243.7935,704,Salaried,9806.317003,60,0.003551368,0,0
48,147602.8697,429,Salaried,60887.41447,48,0.103118701,0,0
52,161629.7753,724,Salaried,16343.44141,24,0.05055451,0,0
51,164238.4717,454,Salaried,55075.99163,36,0.111772366,0,0
36,839002.9447,651,Salaried,27502.15119,60,0.006555819,0,0
51,197416.8704,677,Salaried,11101.85349,24,0.028116084,0,0
47,96844.53131,592,Salaried,101686.896,36,0.349957112,0,1
36,146710.6547,682,Salaried,19162.39993,48,0.032650718,0,0
35,175271.9705,643,Salaried,39645.29866,60,0.04523551,0,0
18,461452.7736,556,Salaried,20975.02904,24,0.022726577,0,0
58,85716.22702,832,Self-Employed,30435.60549,48,0.08875608,0,0
33,207013.9299,479,Salaried,42435.70629,36,0.068325912,0,0
57,885695.198,805,Salaried,10498.94833,36,0.003951249,0,0
45,69702.22106,487,Salaried,33733.9919,24,0.241944838,1,1
28,150544.2128,733,Salaried,63590.97994,24,0.211186834,0,0
65,83468.77746,542,Salaried,34151.7785,48,0.102274378,0,1
69,42320.52937,598,Salaried,20038.60032,24,0.236680877,0,1
49,419530.6023,494,Salaried,36310.7788,60,0.017309698,0,0
43,43025.11973,566,Salaried,11999.434,24,0.139407959,0,1
27,349443.6592,489,Salaried,37405.03139,12,0.10703799,1,1
40,43497.5133,714,Self-Employed,28321.32363,24,0.325461278,0,0
65,168621.3533,520,Salaried,54867.83996,36,0.108455887,0,0
62,167037.9128,663,Self-Employed,44298.36927,36,0.08839348,1,0
56,98423.37051,689,Unemployed,26378.42638,60,0.053595423,1,0
50,265327.4199,685,Self-Employed,67430.84411,48,0.063532629,1,0
31,221668.8203,826,Salaried,29779.25714,60,0.026866787,0,0
26,,732,Self-Employed,27422.91022,48,0.026008663,1,0
31,88570.63855,584,Salaried,40666.56635,12,0.459080549,0,1
53,129153.7812,543,Salaried,101476.2106,24,0.392813831,0,1
58,615487.312,527,Self-Employed,23269.26533,48,0.009451377,0,0
19,86994.60663,707,Unemployed,70596.13265,60,0.162277637,0,0
28,700239.8346,819,Salaried,39264.44359,12,0.05607189,0,0
69,55380.83231,740,Salaried,72293.10548,60,0.261019711,0,0
31,99961.75476,818,Salaried,122215.9867,48,0.305620178,0,1
53,1066098.941,664,Salaried,70504.83634,24,0.033066369,0,0
52,53333.8446,553,Salaried,105523.8822,24,0.989054377,0,1
59,275299.419,756,Salaried,29128.40575,12,0.105801662,0,0
69,160272.4311,532,Unemployed,8761.75439,12,0.054663789,1,1
42,181346.6897,532,Salaried,15677.74709,36,0.028815359,0,0
50,249241.9769,999,Salaried,117090.2903,24,0.234881489,0,0
26,253466.1012,838,Salaried,18217.51124,36,0.023956719,0,0
30,68776.23126,458,Salaried,25965.20621,60,0.075493164,0,0
60,111780.1261,798,Self-Employed,8928.397668,36,0.026622023,0,0
27,31500.65991,665,Contract,38622.14079,48,0.306401783,0,0
50,162498.393,801,Salaried,35630.76991,48,0.054813063,0,0
62,279194.5082,625,Salaried,38227.65155,60,0.027383066,1,0
26,156954.3159,488,Self-Employed,43302.50192,12,0.275871302,0,0
57,544028.711,633,Salaried,19951.79162,24,0.018336672,0,0
30,429116.7778,545,Salaried,36123.33277,60,0.016835661,0,0
41,151678.7701,724,Salaried,19368.08777,12,0.127681386,0,0
57,516042.2548,653,Salaried,30340.24023,36,0.019597578,0,0
34,85484.72609,473,Self-Employed,75507.24743,48,0.22078988,1,1
50,513810.0764,495,Self-Employed,41510.11094,48,0.020196734,0,0
40,596022.0826,617,Self-Employed,36086.43875,60,0.012108851,0,0
44,90387.64029,572,Salaried,124147.6743,36,0.457773482,0,1
61,270033.7473,750,Self-Employed,45679.53472,48,0.0422887,0,0
61,36062.59118,665,Salaried,19684.8769,60,0.109134303,0,0
60,288798.821,559,Unemployed,115213.4866,60,0.079784744,0,1
43,70441.29628,797,Salaried,30212.06957,24,0.214412037,0,0
41,233968.6607,603,Salaried,54891.36082,48,0.058649463,0,0
28,106817.4135,437,Salaried,61252.7249,60,0.114673895,0,0
46,122680.0813,718,Contract,55326.44069,48,0.022546867,0,0
65,93063.55391,536,Self-Employed,35796.46508,12,0.384595778,0,1
22,241428.2578,572,Salaried,87058.01089,48,0.090144464,0,0
41,53337.96466,854,Salaried,133872.1413,48,0.627330038,0,1
26,492468.8127,722,Self-Employed,397021.4364,60,0.032246652,0,0
27,49240.88787,584,Self-Employed,7522.620287,36,0.050911534,0,0
28,101410.2517,543,Salaried,78592.64403,60,0.154981067,0,1
48,85831.0289,720,Contract,52784.26415,48,0.153723211,0,0
20,35601.37157,768,Salaried,62526.74462,24,0.877854888,1,1
42,82878.45888,610,Salaried,79324.87478,48,0.239246096,0,0
